activity_id,lead_id,campaign_id,activity_type,activity_date,utm_source
9092,5705,101,Email Open,2023-07-18T21:36:00,
9093,3421,144,Email Click,2022-03-20T18:08:00,
9094,4654,,Form Fill,2020-06-26T13:48:00,twitter
9095,5778,93,Email Open,2024-11-16T15:03:00,
9096,414,27,Webinar Registration,2021-01-05T04:57:00,
9097,4874,60,Webinar Registration,2022-03-21T01:01:00,
9098,4649,151,Content Download,2021-07-16T11:31:00,
9099,1488,84,Content Download,2024-06-20T22:27:00,
9100,1272,,Form Fill,2030-03-15T14:30:00,google
9101,6852,158,Email Open,2024-06-10T13:03:00,
9102,717,28,Webinar Registration,2024-12-19T00:00:00,
9103,3334,181,Content Download,2021-05-03T00:33:00,
9104,2220,195,Page Visit,2023-12-10T08:20:00,facebook
9105,4549,,Page Visit,2023-10-10T19:33:00,twitter
9106,3979,167,Ad Click,2020-12-10T12:13:00,twitter
9107,49,99,Unsubscribe,2020-04-17T01:02:00,
9108,204,183,Form Fill,2024-05-17T15:29:00,
9109,4355,24,Email Open,2024-12-14T06:11:00,
9110,2196,34,Page Visit,2021-10-29T19:48:00,direct
9111,597,,Page Visit,2022-07-06T09:17:00,
9112,4260,38,Webinar Registration,2024-06-17T22:17:00,
9113,4453,70,Email Open,2020-09-28T12:47:00,
9114,3584,187,Form Fill,2020-08-26T01:56:00,referral
9115,4944,20,,2023-11-16T18:12:00,
9116,7752,,Webinar Registration,2024-03-03T20:18:00,
9117,479,50,Email Click,2023-06-04T23:44:00,
9118,7994,139,Email Open,2022-08-08T12:10:00,
9119,4096,162,Page Visit,2020-10-31T20:21:00,linkedin
9120,7842,29,Form Fill,2022-04-04T07:18:00,linkedin
9121,1148,111,Email Click,2022-09-23T17:28:00,
9122,3811,89,Email Bounce,2020-04-22T12:42:00,
9123,4718,184,Page Visit,2021-09-15T12:38:00,referral
9124,4414,182,Page Visit,2024-05-13T20:21:00,direct
9125,3080,128,Form Fill,2024-07-11T20:38:00,
9126,49,,Webinar Attended,2024-05-31T03:29:00,
9127,6117,,Webinar Attended,2023-05-26T18:42:00,
9128,6634,126,Email Click,2021-12-24T09:27:00,
9129,3807,49,Page Visit,2022-08-08T22:35:00,referral
9130,5303,184,Unsubscribe,2021-08-27T17:00:00,
9131,1590,19,Email Click,2024-03-18T17:56:00,
9132,5940,175,Email Open,2021-09-21T13:26:00,
9133,3929,55,Webinar Attended,2020-06-14T21:20:00,
9134,7238,2,Ad Click,2022-02-12T14:19:00,twitter
9135,3128,49,Content Download,2022-08-07T00:21:00,
9136,6377,168,Email Open,2022-05-19T08:26:00,
9137,7063,143,Content Download,2023-09-11T17:43:00,
9138,1877,108,Ad Click,2023-03-07T21:28:00,google
9139,5497,7,Email Click,2021-03-16T18:04:00,
9140,2660,61,Form Fill,2024-06-29T18:24:00,google
9141,1123,130,Page Visit,2022-07-04T11:21:00,twitter
9142,4043,32,Email Open,2024-07-27T17:57:00,
9143,321,172,Webinar Attended,2021-12-24T07:28:00,
9144,950,100,Email Open,2024-10-28T09:48:00,
9145,3981,4,Email Open,2024-08-23T12:13:00,
9146,3074,59,Email Open,2020-04-02T14:25:00,
9147,507,124,Webinar Registration,2024-11-27T04:00:00,
9148,3713,152,Email Open,2023-01-28T21:42:00,
9149,2220,123,Form Fill,2022-10-14T09:39:00,facebook
9150,1505,,Webinar Attended,2024-10-19T05:15:00,
9151,3752,175,Webinar Attended,2021-10-20T16:12:00,
9152,6061,107,Form Fill,2021-08-19T11:28:00,direct
9153,2403,155,Form Fill,2024-10-01T09:28:00,referral
9154,4078,48,Email Click,2024-05-12T12:04:00,
9155,4027,58,Email Click,2023-06-12T17:30:00,
9156,7736,64,Form Fill,2022-02-07T22:04:00,direct
9157,468,112,,2024-01-20T01:26:00,
9158,2531,53,Email Bounce,2021-04-22T10:34:00,
9159,2518,55,Ad Click,2020-06-13T07:44:00,twitter
9160,3829,17,Ad Click,2021-01-04T13:34:00,twitter
9161,7788,7,Page Visit,2021-03-18T11:05:00,
9162,2517,183,Form Fill,2024-05-05T21:38:00,linkedin
9163,1178,23,Ad Click,2021-07-23T07:50:00,facebook
9164,275,4,Email Click,2024-09-17T16:03:00,
9165,6204,23,Email Open,2021-07-01T05:27:00,
9166,1962,40,Form Fill,2022-04-08T12:46:00,linkedin
9167,7714,17,Email Open,2020-12-30T12:22:00,
9168,5029,59,Ad Click,2020-04-10T05:19:00,linkedin
9169,2237,67,Webinar Attended,2024-03-22T17:18:00,
9170,7855,200,Email Click,2022-10-13T10:25:00,
9171,7506,135,Webinar Attended,2023-11-11T20:31:00,
9172,1977,122,Form Fill,2021-11-21T09:58:00,direct
9173,508,89,Page Visit,2020-04-10T17:49:00,referral
9174,5560,114,Form Fill,2021-03-04T19:24:00,direct
9175,7088,160,Email Bounce,2021-04-04T02:07:00,
9176,7235,63,Webinar Registration,2021-03-28T15:28:00,
9177,5363,174,Email Bounce,2022-08-27T08:37:00,
9178,6572,136,Email Open,2024-07-11T09:04:00,
9179,1063,101,Webinar Attended,2023-08-02T22:17:00,
9180,833,50,Email Open,2023-05-09T02:20:00,
9181,4148,166,Page Visit,2024-12-12T17:49:00,twitter
9182,7056,173,Content Download,2024-11-04T18:50:00,
9183,4760,,Form Fill,2022-10-04T14:21:00,referral
9184,4971,76,Form Fill,2021-05-03T14:21:00,
9185,6309,139,Webinar Registration,2022-07-06T17:18:00,
9186,546,190,Form Fill,2024-10-17T06:25:00,direct
9187,883,179,Ad Click,2020-06-01T09:59:00,referral
9188,5036,148,,2022-02-15T04:51:00,
9189,1569,117,Email Click,2024-07-10T00:00:00,
9190,5458,188,Form Fill,2022-03-05T14:40:00,google
9191,3485,168,Email Open,2022-07-17T20:38:00,
9192,4619,132,Email Click,2023-08-13T18:58:00,
9193,5520,23,Email Open,2021-06-27T05:28:00,
9194,504,113,Email Click,2024-10-18T17:31:00,
9195,5744,160,Email Open,2021-02-23T06:07:00,
9196,1646,,Email Open,2022-10-12T14:32:00,
9197,2905,190,Ad Click,2024-10-24T05:19:00,google
9198,2288,95,Email Bounce,2021-02-18T16:41:00,
9199,7,29,Content Download,2022-04-23T18:00:00,
9200,3007,187,Form Fill,2020-08-14T19:58:00,linkedin
9201,2040,144,Content Download,2022-03-12T21:26:00,
9202,4094,108,Email Open,2023-03-02T08:09:00,
9203,826,191,Webinar Attended,2024-07-18T08:47:00,
9204,6277,44,Email Click,2023-02-06T17:40:00,
9205,853,159,Email Open,2020-09-18T18:56:00,
9206,3070,138,Form Fill,2021-08-24T12:23:00,direct
9207,6902,169,Email Open,2024-01-25T12:06:00,
9208,6929,64,Webinar Attended,2022-03-04T20:09:00,
9209,3316,15,Content Download,2022-04-15T07:08:00,
9210,7895,151,Page Visit,2021-08-13T19:06:00,direct
9211,6606,158,Page Visit,2024-06-08T05:24:00,facebook
9212,2985,50,Ad Click,2023-06-27T15:20:00,direct
9213,3756,193,Email Open,2022-09-01T22:09:00,
9214,5141,181,Email Click,2021-04-19T07:49:00,
9215,3654,130,Email Open,2022-08-07T17:23:00,
9216,2825,41,Ad Click,2021-02-19T20:47:00,twitter
9217,6481,3,Email Open,2024-05-27T05:11:00,
9218,5860,164,Page Visit,2022-08-29T18:05:00,
9219,1610,126,Page Visit,2021-12-09T07:53:00,google
9220,1730,12,,2021-09-23T00:51:00,
9221,7191,,Content Download,2024-06-25T05:52:00,
9222,1065,167,Form Fill,2020-12-08T16:08:00,twitter
9223,3017,69,Form Fill,2023-04-21T21:18:00,direct
9224,7153,74,Webinar Attended,2021-04-19T08:40:00,
9225,4936,158,Ad Click,2030-03-15T14:30:00,facebook
9226,1868,22,Content Download,2023-10-19T07:43:00,
9227,7981,88,Email Click,2021-06-25T06:58:00,
9228,7852,32,Page Visit,2024-07-29T21:06:00,referral
9229,4742,5,Content Download,2023-06-11T23:42:00,
9230,4279,45,Content Download,2021-06-15T09:54:00,
9231,5429,176,Webinar Registration,2023-02-10T15:28:00,
9232,5153,163,Email Bounce,2022-02-22T22:54:00,
9233,1967,84,Content Download,2024-06-05T11:39:00,
9234,1560,135,Email Open,2023-11-14T20:10:00,
9235,207,138,Form Fill,2021-08-24T17:44:00,facebook
9236,3900,49,Webinar Registration,2022-08-10T08:08:00,
9237,7542,189,Webinar Registration,2030-03-15T14:30:00,
9238,3862,111,Webinar Registration,2022-10-16T22:48:00,
9239,3462,179,Webinar Attended,2020-06-03T22:31:00,
9240,6488,115,Webinar Attended,2023-07-21T06:50:00,
9241,7031,101,Email Bounce,2023-08-04T15:37:00,
9242,602,176,Email Click,2023-02-05T15:41:00,
9243,1363,14,Webinar Attended,2024-08-31T21:24:00,
9244,24,136,Form Fill,2024-07-26T23:16:00,facebook
9245,1257,54,Email Click,2023-01-06T18:24:00,
9246,3588,168,Ad Click,2022-04-06T12:45:00,google
9247,1260,36,Unsubscribe,2030-03-15T14:30:00,
9248,2476,184,Page Visit,2021-07-25T04:12:00,linkedin
9249,7055,81,,2024-06-18T13:09:00,
9250,6486,173,Ad Click,2024-11-01T07:17:00,referral
9251,7031,87,Email Open,2024-06-24T20:56:00,
9252,4767,197,Page Visit,2021-07-20T03:44:00,referral
9253,1906,80,Form Fill,2021-05-09T05:40:00,
9254,4613,150,Content Download,2023-06-06T19:26:00,
9255,3050,59,Email Open,2030-03-15T14:30:00,
9256,653,73,Ad Click,2020-06-03T09:46:00,linkedin
9257,1561,143,Email Click,2023-10-18T17:33:00,
9258,4512,106,Webinar Attended,2024-09-17T05:39:00,
9259,3193,144,Email Open,2022-03-13T21:58:00,
9260,1900,148,Form Fill,2022-02-04T20:31:00,facebook
9261,961,184,Email Click,2021-08-01T03:36:00,
9262,4529,41,Email Open,2021-02-19T16:21:00,
9263,2240,118,Email Click,2024-12-17T00:00:00,
9264,1977,142,Email Open,2024-03-16T07:22:00,
9265,5157,,Email Bounce,2023-07-08T20:22:00,
9266,6290,126,Email Open,2021-12-29T23:17:00,
9267,4951,93,Page Visit,2024-11-15T19:07:00,direct
9268,6039,25,Page Visit,2022-07-28T22:58:00,linkedin
9269,6767,44,Webinar Registration,2023-01-12T06:26:00,
9270,4034,119,Webinar Registration,2030-03-15T14:30:00,
9271,184,34,Ad Click,2021-10-28T21:46:00,google
9272,4989,148,Content Download,2022-04-11T07:40:00,
9273,942,128,Form Fill,2024-06-28T13:03:00,linkedin
9274,6080,122,Content Download,2021-11-25T10:52:00,
9275,4305,28,Email Open,2024-12-30T19:42:00,
9276,5664,76,Page Visit,2021-06-02T07:47:00,linkedin
9277,4379,160,Email Open,2021-01-16T11:00:00,
9278,3011,141,Form Fill,2022-11-14T08:04:00,linkedin
9279,919,47,Email Click,2022-05-07T00:53:00,
9280,6397,151,Page Visit,2021-08-13T02:53:00,google
9281,4665,175,Page Visit,2021-11-22T15:29:00,google
9282,3968,43,Webinar Registration,2024-03-11T00:23:00,
9283,817,77,Email Bounce,2020-03-28T07:15:00,
9284,7652,,Email Open,2021-02-02T05:13:00,
9285,2682,156,Ad Click,2020-07-05T09:36:00,google
9286,3794,83,Form Fill,2023-04-17T21:32:00,referral
9287,1373,185,Email Open,2021-09-29T21:24:00,
9288,3349,43,Content Download,2024-03-13T13:36:00,
9289,7039,113,Email Bounce,2024-08-23T07:57:00,
9290,4201,187,Form Fill,2020-08-12T14:29:00,direct
9291,2983,,Content Download,2024-06-01T22:31:00,
9292,1127,12,Form Fill,2021-09-10T21:58:00,
9293,6978,94,Email Click,2022-01-24T07:54:00,
9294,5852,29,Email Open,2022-04-21T12:59:00,
9295,2784,29,Email Open,2022-06-17T21:04:00,
9296,549,160,Email Open,2021-03-21T08:25:00,
9297,153,71,Ad Click,2030-03-15T14:30:00,facebook
9298,7237,171,Form Fill,2020-03-13T08:14:00,twitter
9299,6404,177,Ad Click,2023-11-12T11:56:00,
9300,5472,115,Ad Click,2023-07-21T13:18:00,direct
9301,3742,9,Email Click,2022-10-03T12:51:00,
9302,7224,170,Email Open,2030-03-15T14:30:00,
9303,370,63,Email Open,2021-03-12T10:55:00,
9304,2319,40,Webinar Registration,2022-04-15T03:46:00,
9305,3972,78,Email Open,2023-04-16T06:20:00,
9306,4592,12,Content Download,2021-09-06T23:59:00,
9307,65,5,Form Fill,2023-06-05T07:15:00,linkedin
9308,5784,170,Ad Click,2020-05-15T09:57:00,google
9309,77,156,Email Open,2020-07-26T10:27:00,
9310,6041,115,Email Click,2023-07-21T08:38:00,
9311,7940,6,Ad Click,2024-02-09T09:51:00,
9312,6578,109,Page Visit,2020-05-26T08:12:00,facebook
9313,1949,176,Ad Click,2023-02-21T02:02:00,
9314,5145,54,Email Open,2023-01-15T18:42:00,
9315,4975,153,Email Bounce,2023-06-30T05:38:00,
9316,4550,111,Email Click,2022-11-28T10:51:00,
9317,6775,122,Email Open,2021-10-12T03:06:00,
9318,4917,,Ad Click,2021-01-25T17:56:00,facebook
9319,4101,166,Webinar Registration,2024-12-18T08:09:00,
9320,3069,150,Ad Click,2023-05-25T12:01:00,direct
9321,5625,58,Email Open,2023-06-10T19:15:00,
9322,1403,25,Email Open,2022-07-28T21:27:00,
9323,1580,39,Page Visit,2022-11-09T11:07:00,
9324,493,136,Email Open,2024-07-20T07:02:00,
9325,4639,47,Form Fill,2022-04-11T00:27:00,twitter
9326,5515,18,Email Open,2024-07-03T18:08:00,
9327,5505,2,Email Open,2022-01-26T13:19:00,
9328,2016,79,Content Download,2022-03-03T18:23:00,
9329,7032,85,Page Visit,2023-06-17T12:35:00,referral
9330,4443,75,Email Open,2023-08-26T22:56:00,
9331,1378,63,Webinar Registration,2021-03-24T13:03:00,
9332,1302,86,Content Download,2023-08-12T18:22:00,
9333,2475,77,,2020-04-03T21:41:00,linkedin
9334,1450,13,Form Fill,2024-06-05T23:37:00,referral
9335,6183,187,Email Open,2020-08-27T22:14:00,
9336,3816,44,Form Fill,2022-12-10T13:48:00,google
9337,392,84,Content Download,2024-05-30T20:59:00,
9338,7343,88,Form Fill,2021-07-29T18:45:00,direct
9339,4197,116,Webinar Registration,2021-09-08T05:13:00,
9340,822,98,Content Download,2020-09-21T03:17:00,
9341,3943,137,Email Click,2023-07-29T23:34:00,
9342,3821,126,Email Bounce,2021-12-10T00:29:00,
9343,2348,128,Page Visit,2024-06-25T16:56:00,google
9344,1621,,Form Fill,2022-07-14T06:18:00,linkedin
9345,7421,63,,2021-03-17T04:47:00,
9346,6558,66,Email Open,2024-12-24T17:27:00,
9347,883,61,Email Open,2024-07-09T04:13:00,
9348,6645,6,Ad Click,2024-04-16T23:45:00,direct
9349,4862,155,Email Click,2024-10-02T02:33:00,
9350,7668,149,Email Open,2023-04-11T15:53:00,
9351,5331,105,Email Open,2020-08-20T14:23:00,
9352,1630,185,Email Open,2021-08-18T03:20:00,
9353,1625,187,Email Click,2020-08-22T03:55:00,
9354,1833,13,Content Download,2024-08-07T07:36:00,
9355,1242,152,Content Download,2023-02-06T04:54:00,
9356,1112,38,Form Fill,2024-06-20T12:00:00,linkedin
9357,4715,106,Email Click,2024-11-01T22:50:00,
9358,7110,51,Email Open,2021-08-25T17:52:00,
9359,4947,,Email Open,2024-12-16T00:00:00,
9360,4759,21,Email Click,2024-09-22T12:19:00,
9361,2950,179,Email Open,2020-06-05T22:54:00,
9362,498,192,Email Open,2021-01-07T23:01:00,
9363,3988,104,Email Open,2021-12-31T08:51:00,
9364,3929,33,Email Click,2020-10-30T16:12:00,
9365,7531,18,Email Open,2030-03-15T14:30:00,
9366,4171,2,Email Open,2022-01-07T13:13:00,
9367,1714,199,Webinar Attended,2024-09-01T16:57:00,
9368,3204,78,Page Visit,2023-04-19T12:25:00,twitter
9369,687,,Page Visit,2020-05-29T11:18:00,facebook
9370,2456,183,Content Download,2024-04-13T09:59:00,
9371,856,51,Email Click,2021-10-20T11:32:00,
9372,3981,67,Email Open,2024-06-10T05:25:00,
9373,2530,141,Email Open,2022-11-11T04:48:00,
9374,2612,134,Page Visit,2022-07-24T21:42:00,direct
9375,5114,66,Ad Click,2024-10-23T21:05:00,linkedin
9376,2066,112,Page Visit,2024-02-11T23:02:00,twitter
9377,7942,31,Form Fill,2022-10-10T11:16:00,referral
9378,46,66,Webinar Registration,2024-10-11T21:27:00,
9379,6046,,Email Open,2020-08-07T09:33:00,
9380,831,124,Unsubscribe,2024-12-08T17:08:00,
9381,2758,14,Email Click,2030-03-15T14:30:00,
9382,4375,111,Content Download,2022-09-10T03:01:00,
9383,3019,141,Content Download,2022-11-01T15:23:00,
9384,7547,173,Email Click,2024-10-26T04:22:00,
9385,7089,136,Form Fill,2024-07-07T07:05:00,twitter
9386,4986,195,Email Open,2023-12-20T06:35:00,
9387,6329,21,Form Fill,2024-08-31T03:16:00,
9388,2550,70,Page Visit,2020-10-15T12:28:00,referral
9389,1675,90,Webinar Attended,2024-02-10T19:51:00,
9390,3546,124,Content Download,2024-09-25T19:38:00,
9391,6189,142,Webinar Registration,2024-03-03T18:06:00,
9392,7847,200,Email Open,2022-09-27T18:26:00,
9393,6784,23,Page Visit,2021-07-05T08:51:00,twitter
9394,133,59,Unsubscribe,2020-04-04T19:26:00,
9395,995,146,Ad Click,2022-09-02T14:42:00,direct
9396,1884,129,Form Fill,2023-10-16T02:50:00,twitter
9397,7128,158,Email Open,2024-06-17T19:20:00,
9398,5103,90,Email Bounce,2024-03-08T01:17:00,
9399,4572,82,Webinar Registration,2020-08-14T06:48:00,
9400,419,128,Page Visit,2024-06-15T01:25:00,referral
9401,4313,132,Email Open,2023-08-15T14:31:00,
9402,7542,60,Form Fill,2022-03-21T13:12:00,facebook
9403,4664,56,Unsubscribe,2023-06-18T12:35:00,
9404,6548,144,Content Download,2022-03-19T08:55:00,
9405,5452,107,Email Open,2021-08-25T12:21:00,
9406,5779,100,Email Click,2024-11-03T10:43:00,
9407,7921,160,,2021-02-01T10:28:00,twitter
9408,4010,3,Form Fill,2024-05-09T02:17:00,facebook
9409,2247,78,Form Fill,2023-04-19T22:58:00,referral
9410,5076,24,Email Open,2024-12-18T00:00:00,
9411,1060,50,,2023-06-10T03:29:00,
9412,6628,12,Email Click,2021-09-08T20:21:00,
9413,850,196,Form Fill,2021-10-17T06:04:00,google
9414,6761,66,Form Fill,2024-11-14T09:08:00,facebook
9415,6519,130,Form Fill,2022-08-11T06:58:00,
9416,3354,191,Email Open,2024-07-27T06:20:00,
9417,3266,162,Content Download,2020-11-07T03:57:00,
9418,2554,98,Email Open,2020-10-12T06:11:00,
9419,3041,54,Content Download,2022-12-29T21:33:00,
9420,7153,133,Webinar Registration,2020-02-26T19:51:00,
9421,7079,188,Email Click,2022-02-25T17:33:00,
9422,4243,51,Page Visit,2021-09-19T12:36:00,facebook
9423,4497,169,Email Open,2024-01-15T08:13:00,
9424,7951,62,Unsubscribe,2020-04-22T16:37:00,
9425,1633,66,Email Open,2024-11-16T02:01:00,
9426,6451,18,Email Bounce,2024-07-08T21:59:00,
9427,3905,67,Email Bounce,2024-05-25T09:56:00,
9428,4396,123,Email Open,2022-09-14T11:20:00,
9429,4142,51,Page Visit,2021-09-17T17:25:00,direct
9430,2718,68,Form Fill,2024-10-31T01:42:00,linkedin
9431,3331,171,Email Open,2030-03-15T14:30:00,
9432,1496,181,Form Fill,2021-04-23T07:18:00,direct
9433,216,196,Email Bounce,2021-10-05T22:34:00,
9434,7093,123,Form Fill,2022-10-24T05:38:00,direct
9435,5265,40,Content Download,2022-04-21T03:18:00,
9436,3079,63,Content Download,2021-04-06T22:14:00,
9437,5167,185,Form Fill,2021-09-05T13:42:00,
9438,6920,48,Email Open,2024-04-28T01:31:00,
9439,1016,8,Email Open,2020-08-03T13:18:00,
9440,243,38,Content Download,2024-06-16T13:29:00,
9441,3708,190,Email Click,2024-10-27T03:43:00,
9442,4340,23,Email Click,2021-07-04T02:36:00,
9443,5989,,Webinar Attended,2020-05-23T05:39:00,
9444,5763,46,Page Visit,2023-06-19T03:23:00,
9445,6025,102,Email Bounce,2024-04-30T23:35:00,
9446,6211,54,Form Fill,2022-12-21T00:20:00,
9447,4701,136,Email Open,2024-07-20T18:20:00,
9448,2003,95,Email Open,2021-02-14T16:02:00,
9449,897,75,Page Visit,2023-08-27T21:50:00,twitter
9450,174,45,Email Open,2021-07-04T22:37:00,
9451,2754,117,Unsubscribe,2024-05-16T21:46:00,
9452,7412,85,Webinar Registration,2023-09-06T02:01:00,
9453,2787,72,Webinar Attended,2022-01-27T11:26:00,
9454,7281,174,Form Fill,2022-09-03T18:04:00,twitter
9455,3226,100,Email Open,2024-11-10T03:53:00,
9456,5081,87,Email Open,2024-06-17T11:13:00,
9457,6895,24,Email Open,2024-12-02T03:24:00,
9458,4677,166,Content Download,2024-12-04T00:00:00,
9459,937,,Email Click,2023-03-29T06:32:00,
9460,6379,,Email Open,2022-10-22T23:51:00,
9461,6260,71,Page Visit,2024-03-02T19:52:00,google
9462,3724,6,Email Click,2024-04-25T02:21:00,
9463,5822,48,Unsubscribe,2024-04-19T17:03:00,
9464,6109,96,Email Open,2024-09-10T01:00:00,
9465,4021,58,Ad Click,2023-06-14T09:18:00,linkedin
9466,6331,177,Content Download,2023-12-13T10:21:00,
9467,3956,116,Email Open,2021-08-06T14:06:00,
9468,3050,192,Email Open,2020-11-22T09:45:00,
9469,846,75,Email Open,2023-08-23T17:38:00,
9470,6399,63,Email Click,2021-03-24T09:26:00,
9471,7584,141,Page Visit,2022-10-16T14:20:00,
9472,2038,84,Content Download,2024-06-24T09:02:00,
9473,6609,22,Email Open,2023-11-01T14:12:00,
9474,3528,34,Webinar Attended,2021-10-11T19:55:00,
9475,1535,,Email Open,2021-04-10T02:42:00,
9476,1976,103,Email Open,2024-03-19T13:30:00,
9477,4519,194,Page Visit,2020-06-12T01:00:00,facebook
9478,1643,120,Webinar Attended,2023-03-29T21:37:00,
9479,5255,122,Content Download,2022-01-01T22:57:00,
9480,1535,6,Webinar Attended,2024-03-30T21:37:00,
9481,6523,47,Email Open,2022-04-04T12:58:00,
9482,6153,156,Webinar Registration,2020-07-28T17:53:00,
9483,2142,40,Webinar Attended,2022-04-23T19:11:00,
9484,6187,186,Content Download,2024-12-13T21:44:00,
9485,7233,125,Email Open,2024-05-16T09:21:00,
9486,236,177,Email Open,2023-11-17T07:09:00,
9487,5941,78,Ad Click,2023-04-13T11:26:00,google
9488,331,92,Ad Click,2024-04-22T06:29:00,linkedin
9489,7388,167,Email Click,2020-12-08T11:26:00,
9490,7855,6,Email Open,2024-02-07T20:27:00,
9491,2156,152,Email Open,2023-01-24T23:50:00,
9492,7309,121,Form Fill,2021-07-25T17:12:00,twitter
9493,4809,76,Email Open,2021-04-27T09:10:00,
9494,3619,113,Webinar Registration,2024-10-25T16:21:00,
9495,1140,120,Ad Click,2023-04-01T11:17:00,
9496,3248,58,Page Visit,2023-06-13T05:13:00,facebook
9497,3836,20,Email Click,2023-11-12T13:21:00,
9498,6274,170,Email Open,2020-05-02T14:32:00,
9499,7736,93,Email Click,2024-11-06T06:04:00,
9500,4279,146,Page Visit,2022-08-10T12:07:00,direct
9501,6820,129,Ad Click,2023-09-15T18:30:00,
9502,1495,18,Content Download,2024-06-25T07:51:00,
9503,6046,123,Content Download,2022-10-25T04:19:00,
9504,1678,82,Form Fill,2020-08-26T05:25:00,referral
9505,2686,78,Form Fill,2023-04-15T01:45:00,facebook
9506,1156,101,Email Click,2023-08-06T16:50:00,
9507,4920,153,Email Open,2023-06-12T08:54:00,
9508,2719,68,Webinar Registration,2024-09-14T00:47:00,
9509,481,188,Email Click,2022-03-01T07:37:00,
9510,2635,86,Email Click,2023-08-08T02:44:00,
9511,1399,3,Content Download,2024-05-06T21:30:00,
9512,745,131,Email Open,2021-01-25T13:34:00,
9513,109,7,Webinar Registration,2021-04-02T12:43:00,
9514,5477,138,Email Open,2021-08-24T08:30:00,
9515,2464,160,Email Open,2021-04-12T22:01:00,
9516,6733,178,Unsubscribe,2023-10-11T08:55:00,
9517,3362,38,Content Download,2024-06-09T06:27:00,
9518,5136,72,Email Click,2022-01-25T22:38:00,
9519,1695,130,Form Fill,2022-06-25T10:38:00,twitter
9520,869,10,Form Fill,2021-01-15T06:34:00,direct
9521,1155,174,Content Download,2022-10-23T09:12:00,
9522,2657,128,Webinar Attended,2024-07-26T08:16:00,
9523,3153,115,Email Open,2023-07-17T14:23:00,
9524,6354,195,Form Fill,2023-12-12T00:03:00,referral
9525,4160,37,Page Visit,2024-12-28T19:02:00,
